,w_name
7097,شركات
7098,التكنولوجيا
7099,.
7100,إسنر
7101,","
7102,الذي
7103,أظهر
7104,بعضا
7105,من
7106,أفضل
7107,مهارات
7108,ه
7109,في
7110,التنس
7111,عندما
7112,عادل
7113,المباراة
7114,ب
7115,مجموعة
7116,ل
7117,كل
7118,من
7119,هما
7120,","
7121,هنأ
7122,ه
7123,أيضا
7124,.
7125,و
7126,قال
7127,الأمريكي
7128,:
7129,""""
7130,علي
7131,أن
7132,أهنئ
7133,آندي
7134,ل
7135,تبوئ
7136,ه
7137,المركز
7138,الأول
7139,على
7140,العالم
7141,","
7142,ف
7143,هذا
7144,إنجاز
7145,رائع
7146,""""
7147,.
7148,تحايل
7149,شخصان
7150,ل
7151,لمشاركة
7152,في
7153,بطولة
7154,كوريا
7155,الشمالية
7156,ل
7157,لغولف
7158,","
7159,ب
7160,حسب
7161,أخبار
7162,التاسعة
7163,في
7164,قناة
7165,بريزبان
7166,.
7167,أستراليان
7168,","
7169,لا
7170,يجيدان
7171,لعب
7172,الغولف
7173,ب
7174,اعتراف
7175,هما
7176,","
7177,تحايلا
7178,ل
7179,لمشاركة
7180,في
7181,بطولة
7182,غولف
7183,كبيرة
7184,في
7185,كوريا
7186,الشمالية
7187,.
7188,كان
7189,ب
7190,وسع
7191,سنومان
7192,أن
7193,يقفز
7194,فوق
7195,الأسوار
7196,العالية
7197,التي
7198,تفصل
7199,بين
7200,الحدائق
7201,","
7202,و
7203,كان
7204,دوما
7205,يعود
7206,إلى
7207,حيثما
7208,كان
7209,يشعر
7210,أن
7211,ه
7212,موطن
7213,ه
7214,.
7215,كان
7216,يصول
7217,و
7218,يجول
7219,داخل
7220,إسطبل
7221,ي
7222,ف
7223,مازحت
7224,الرجل
7225,قائلا
7226,من
7227,الواضح
7228,أن
7229,ه
7230,لم
7231,يكن
7232,يرغب
7233,ب
7234,أن
7235,يباع
7236,.
7237,أضاف
7238,:
7239,""""
7240,لم
7241,يكترث
7242,سنومان
7243,ل
7244,جوني
7245,كارسون
7246,و
7247,هو
7248,يحضر
7249,سلم
7250,الصعود
7251,و
7252,تراجع
7253,ل
7254,يواجه
7255,ه
7256,""""
7257,.
7258,كنت
7259,مجرد
7260,صبي
7261,ذي
7262,حذاء
7263,متسخ
7264,.
7265,ليس
7266,هناك
7267,موكب
7268,عرض
7269,","
7270,و
7271,لم
7272,يكن
7273,هناك
7274,قط
7275,.
7276,تأمل
7277,المكسيك
7278,في
7279,نهاية
7280,المطاف
7281,أن
7282,ينافس
7283,هذا
7284,الحدث
7285,كرنفال
7286,البرازيل
7287,.
7288,تشرح
7289,أليخاندرا
7290,غونزاليز
7291,آنايا
7292,","
7293,و
7294,هي
7295,إحدى
7296,المخرجين
7297,الفنيين
7298,ل
7299,لموكب
7300,","
7301,ل
7302,""""
7303,سي
7304,إن
7305,إن
7306,""""
7307,عن
7308,سبب
7309,قرار
7310,المكسيك
7311,ب
7312,أن
7313,الوقت
7314,قد
7315,حان
7316,ل
7317,إطلاق
7318,مثل
7319,هكذا
7320,عرض
7321,.
7322,قالت
7323,غونزاليز
7324,آنايا
7325,:
7326,""""
7327,ثمة
7328,1200
7329,متطوع
7330,يعملون
7331,في
7332,مكوب
7333,العرض
7334,وحد
7335,ه
7336,""""
7337,.
7338,من
7339,الرائع
7340,أن
7341,نتمكن
7342,من
7343,إنقاذ
7344,ذلك
7345,و
7346,إلباس
7347,ه
7348,شكلا
7349,جديدا
7350,و
7351,جعل
7352,ه
7353,تقليدا
7354,جديدا
7355,ل
7356,لمكسيكيين
7357,.
7358,مع
7359,الانتهاء
7360,خط
7361,القطار
7362,المغناطيسي
7363,المعلق
7364,هذا
7365,","
7366,أعتقد
7367,أن
7368,الحكومة
7369,تتوقع
7370,نموا
7371,اقتصاديا
7372,أكبر
7373,في
7374,اليابان
7375,.
7376,تتيح
7377,تذكرة
7378,ساق
7379,""""
7380,الفورمولا
7381,1
7382,""""
7383,دخول
7384,حامل
7385,ها
7386,إلى
7387,الحفل
7388,في
7389,ذات
7390,اليوم
7391,.
7392,الموقع
7393,الإلكتروني
7394,الخاص
7395,ب
7396,حلبة
7397,ياس
7398,مارينا
7399,يحوي
7400,المواعيد
7401,المحددة
7402,.
7403,ل
7404,كل
7405,من
7406,يريد
7407,رؤية
7408,العاصمة
7409,في
7410,كامل
7411,أبهت
7412,ها
7413,","
7414,تشرين
7415,الثاني
7416,هو
7417,الوقت
7418,الأنسب
7419,ل
7420,لذهاب
7421,.
7422,كما
7423,أن
7424,ها
7425,غذت
7426,ظهور
7427,الأبنية
7428,الحديثة
7429,الشاهقة
7430,","
7431,مثل
7432,ماها
7433,ناخون
7434,الخيالي
7435,","
7436,أطول
7437,مبنى
7438,في
7439,بانكوك
7440,.
7441,لم
7442,تلق
7443,كل
7444,وسائل
7445,المواصلات
7446,في
7447,المنطقة
7448,نجاحا
7449,.
7450,ب
7451,عمق
7452,100
7453,متر
7454,(
7455,328
7456,قدم
7457,)
7458,تحت
7459,الأرض
7460,","
7461,يعد
7462,مترو
7463,بيونغ
7464,يانغ
7465,أحد
7466,أكثر
7467,أنظمة
7468,المواصلات
7469,عمقا
7470,في
7471,العالم
7472,.
7473,تحدثت
7474,إلى
7475,برنامج
7476,""""
7477,سي
7478,إن
7479,إن
7480,ستايل
7481,""""
7482,ب
7483,شأن
7484,التجربة
7485,.
7486,رأيت
7487,في
7488,بيونغ
7489,يانغ
7490,أناسا
7491,يحملون
7492,هواتف
7493,ذكية
7494,","
7495,لكن
7496,هم
7497,كانوا
7498,أقل
7499,ب
7500,كثير
7501,.
7502,لكن
7503,يمكن
7504,ل
7505,لعمارة
7506,أن
7507,تبني
7508,جسرا
7509,بين
7510,الأحياء
7511,و
7512,الأموات
7513,","
7514,و
7515,تطمس
7516,الحدود
7517,إلى
7518,حد
7519,ما
7520,.
7521,عندما
7522,يموت
7523,الناس
7524,جراء
7525,الشيخوخة
7526,في
7527,الهند
7528,","
7529,يفترض
7530,ذلك
7531,أن
7532,يكون
7533,مدعاة
7534,ل
7535,لاحتفال
7536,.
7537,يتمتع
7538,المبنى
7539,الحائز
7540,على
7541,جوائز
7542,و
7543,الذي
7544,صمم
7545,ه
7546,خوان
7547,كارلوس
7548,سالاس
7549,ب
7550,مظهر
7551,أشبه
7552,ب
7553,التمثال
7554,و
7555,كل
7556,تفصيل
7557,في
7558,ه
7559,يحمل
7560,معنى
7561,.
7562,يقول
7563,:
7564,""""
7565,لن
7566,تفيد
7567,العمارة
7568,الأموات
7569,","
7570,لكن
7571,ها
7572,س
7573,تساهم
7574,في
7575,إبقاء
7576,ذكرا
7577,هم
7578,حية
7579,بين
7580,الأحياء
7581,""""
7582,.
7583,سمح
7584,الميثاق
7585,ب
7586,إنشاء
7587,نقابة
7588,ل
7589,لتجار
7590,يدير
7591,ها
7592,مواطنو
7593,البلدة
7594,ل
7595,فرض
7596,ضريبة
7597,على
7598,من
7599,يمر
7600,من
7601,منطقت
7602,هم
7603,.
7604,إن
7605,ها
7606,غنية
7607,ب
7608,المعادن
7609,","
7610,إذ
7611,تحوي
7612,احتياطات
7613,كبيرة
7614,من
7615,الذهب
7616,و
7617,الألماس
7618,و
7619,فلزات
7620,المنغنيز
7621,و
7622,الرصاص
7623,و
7624,الزنك
7625,و
7626,النيكل
7627,و
7628,الكوبالت
7629,و
7630,الموليبدنوم
7631,.
7632,في
7633,أقصى
7634,الشمال
7635,الغربي
7636,","
7637,تسود
7638,غابات
7639,التايغا
7640,الصنوبرية
7641,التي
7642,تغطي
7643,نسبة
7644,كبيرة
7645,من
7646,سيبيريا
7647,.
7648,س
7649,تستضيف
7650,مدينة
7651,كراسنويارسك
7652,الألعاب
7653,الأولمبية
7654,الجامعية
7655,الشتوية
7656,ل
7657,عام
7658,2019
7659,.
7660,و
7661,مثال
7662,ها
7663,جزر
7664,لاين
7665,في
7666,المحيط
7667,الهادي
7668,و
7669,جزر
7670,المالديف
7671,في
7672,المحيط
7673,الهندي
7674,.
7675,جزر
7676,غرانيتية
7677,تتضمن
7678,جزر
7679,سيشل
7680,و
7681,جزيرة
7682,تايومن
7683,و
7684,جزر
7685,بركانية
7686,مثل
7687,جزيرة
7688,سانت
7689,هيلينا
7690,.
7691,من
7692,الأمثلة
7693,على
7694,الجزر
7695,الصحراوية
7696,تلك
7697,الجزر
7698,الصغيرة
7699,الموجودة
7700,قبالة
7701,سواحل
7702,باخا
7703,كاليفورنيا
7704,","
7705,المكسيك
7706,.
7707,حافظت
7708,دولة
7709,مدينة
7710,أثينا
7711,الإغريقية
7712,في
7713,القرن
7714,الخامس
7715,قبل
7716,الميلاد
7717,","
7718,و
7719,التي
7720,كانت
7721,تعتمد
7722,على
7723,واردات
7724,الحبوب
7725,من
7726,سكيثيا
7727,","
7728,على
7729,تحالفات
7730,استراتيجية
7731,مع
7732,المدن
7733,التي
7734,كانت
7735,تسيطر
7736,على
7737,المضائق
7738,مثل
7739,المستعمرة
7740,الميغارية
7741,بيزنطة
7742,.
7743,كان
7744,داريوس
7745,يرى
7746,أن
7747,الفضل
7748,الأكبر
7749,يعود
7750,ل
7751,لقائد
7752,ميغابازوس
7753,في
7754,تحقيق
7755,الانتصار
7756,في
7757,البلقان
7758,.
7759,غزت
7760,القوات
7761,الأخمينية
7762,تراقيا
7763,و
7764,المدن
7765,الإغريقية
7766,الساحلية
7767,و
7768,البايونيين
7769,.
7770,في
7771,نهاية
7772,المطاف
7773,","
7774,و
7775,بين
7776,عامي
7777,512
7778,و
7779,511
7780,ق
7781,.
7782,م
7783,","
7784,أقر
7785,الملك
7786,المقدوني
7787,أمينتاس
7788,الأول
7789,ب
7790,الهيمنة
7791,الأخمينية
7792,و
7793,سلم
7794,بلاد
7795,ه
7796,ل
7797,تكون
7798,دولة
7799,تابعة
7800,ل
7801,لإمبراطورية
7802,الأخمينية
7803,الفارسية
7804,.
7805,ضم
7806,الجيش
7807,الأخميني
7808,متعدد
7809,الأعراق
7810,الكثير
7811,من
7812,الجنود
7813,البلقانيين
7814,.
7815,علاوة
7816,على
7817,ذلك
7818,","
7819,حدثت
7820,حالات
7821,زواج
7822,كثيرة
7823,بين
7824,النخب
7825,المقدونية
7826,و
7827,الفارسية
7828,.
7829,عام
7830,1912
7831,تأسست
7832,أول
7833,شركة
7834,إنتاج
7835,سينمائي
7836,(
7837,أثينا
7838,فيلم
7839,)
7840,تبعت
7841,ها
7842,(
7843,آستي
7844,فيلم
7845,)
7846,عام
7847,1916
7848,.
7849,كان
7850,أكثر
7851,الأفلام
7852,نجاحا
7853,عام
7854,2007
7855,هو
7856,إل
7857,غريكو
7858,","
7859,من
7860,إخراج
7861,يانيس
7862,ساماراغديس
7863,.
7864,في
7865,تموز
7866,من
7867,عام
7868,1918
7869,","
7870,وقعت
7871,المعاهدة
7872,بين
7873,فرنسا
7874,و
7875,موناكو
7876,","
7877,و
7878,التي
7879,قضت
7880,ب
7881,حماية
7882,فرنسية
7883,محدودة
7884,على
7885,موناكو
7886,.
7887,يتكون
7888,الجهاز
7889,التنفيذي
7890,من
7891,وزير
7892,ل
7893,لدولة
7894,ك
7895,رئيس
7896,ل
7897,لحكومة
7898,","
7899,و
7900,الذي
7901,يرأس
7902,مجلسا
7903,حكوميا
7904,مكونا
7905,من
7906,خمسة
7907,أعضاء
7908,.
7909,تضم
7910,الشرطة
7911,وحدة
7912,خاصة
7913,تسير
7914,دوريات
7915,و
7916,تراقب
7917,المراكب
7918,.
7919,تشمل
7920,المشاريع
7921,الراهنة
7922,ل
7923,استصلاح
7924,الأراضي
7925,توسيع
7926,منطقة
7927,فونتفيل
7928,.
7929,مع
7930,ذلك
7931,","
7932,ثمة
7933,اختلافات
7934,كبيرة
7935,في
7936,القوانين
7937,و
7938,الإجراءات
7939,بين
7940,إيرلندا
7941,الشمالية
7942,و
7943,إنجلترا
7944,و
7945,ويلز
7946,.
7947,تصنيف
7948,بيرغيرون
7949,هو
7950,الأكثر
7951,قبولا
7952,من
7953,بين
7954,جميع
7955,تصنيفات
7956,الكتل
7957,الهوائية
7958,.
7959,ب
7960,الرغم
7961,من
7962,أن
7963,تصنيف
7964,الكتل
7965,الهوائية
7966,استخدم
7967,بداية
7968,في
7969,التوقعات
7970,الجوية
7971,خلال
7972,الخمسينيات
7973,","
7974,بدأ
7975,خبراء
7976,المناخ
7977,ب
7978,وضع
7979,بيانات
7980,مناخية
7981,إجمالية
7982,استنادا
7983,إلى
7984,هذه
7985,الفكرة
7986,عام
7987,1973
7988,.
7989,الرياح
7990,الموسمية
7991,رياح
7992,تسود
7993,في
7994,فترة
7995,معينة
7996,و
7997,تستمر
7998,ل
7999,عدة
8000,أشهر
8001,","
8002,معلنة
8003,دخول
8004,موسم
8005,الأمطار
8006,في
8007,الإقليم
8008,.
8009,عبرت
8010,مجموعات
8011,متعددة
8012,من
8013,القبائل
8014,الجرمانية
8015,و
8016,القبائل
8017,السلافية
8018,الكبرى
8019,من
8020,مورافيا
8021,خلال
8022,عصر
8023,الهجرات
8024,قبل
8025,أن
8026,يتوطد
8027,في
8028,ها
8029,السلاف
8030,في
8031,القرن
8032,السادس
8033,الميلادي
8034,.
8035,في
8036,نهاية
8037,القرن
8038,الثامن
8039,","
8040,أقيمت
8041,الإمارة
8042,المورافية
8043,على
8044,أراضي
8045,ما
8046,يعرف
8047,حاليا
8048,ب
8049,مورافيا
8050,الجنوبية
8051,الشرقية
8052,و
8053,زاهوري
8054,في
8055,جنوب
8056,غرب
8057,سلوفاكيا
8058,و
8059,أجزاء
8060,من
8061,النمسا
8062,السفلى
8063,.
8064,في
8065,عام
8066,833
8067,م
8068,","
8069,أصبحت
8070,هذه
8071,دولة
8072,مورافيا
8073,العظمى
8074,بعد
8075,فتح
8076,إمارة
8077,نيترا
8078,(
8079,سلوفاكيا
8080,المعاصرة
8081,)
8082,.
8083,الملك
8084,الأول
8085,كان
8086,موجمير
8087,الأول
8088,(
8089,حكم
8090,ما
8091,بين
8092,830
8093,-
8094,846
8095,)
8096,.
8097,غزا
8098,لودفيش
8099,الجرماني
8100,مورافيا
8101,و
8102,استبدل
8103,موجمير
8104,الأول
8105,ب
8106,ابن
8107,أخي
8108,ه
8109,راستيز
8110,الذي
8111,أصبح
8112,القديس
8113,راستيسلاف
8114,.
8115,ب
8116,الإضافة
8117,إلى
8118,ذلك
8119,","
8120,يحدد
8121,النظام
8122,الأساسي
8123,انتخابات
8124,مجالس
8125,الأقاليم
8126,و
8127,المناطق
8128,الحضرية
8129,.
8130,ب
8131,الرغم
8132,من
8133,أن
8134,أيسلندا
8135,كانت
8136,تابعة
8137,سياسيا
8138,ل
8139,لدنمارك
8140,حتى
8141,تاريخ
8142,متقدم
8143,(
8144,1918
8145,)
8146,","
8147,كان
8148,تأثير
8149,اللغة
8150,الدنماركية
8151,على
8152,اللغة
8153,الأيسلندية
8154,ضئيلا
8155,جدا
8156,و
8157,الاستعارات
8158,من
8159,ها
8160,قليلة
8161,.
8162,كما
8163,أن
8164,هناك
8165,لغات
8166,مشتقة
8167,من
8168,اللغة
8169,الفنلدنية
8170,","
8171,و
8172,قد
8173,تطورت
8174,ب
8175,شكل
8176,منفصل
8177,","
8178,و
8179,تعرف
8180,ب
8181,الميانكيلي
8182,في
8183,السويد
8184,و
8185,ب
8186,لغة
8187,كفين
8188,في
8189,النرويج
8190,.
8191,يميز
8192,تعاقب
8193,الأحرف
8194,الساكنة
8195,كلا
8196,من
8197,اللغة
8198,الفنلندية
8199,و
8200,لهجات
8201,السامي
8202,الشمالية
8203,","
8204,لكن
8205,هذا
8206,غير
8207,موجود
8208,في
8209,لهجات
8210,السامي
8211,الجنوبية
8212,","
8213,و
8214,التي
8215,يعتقد
8216,ب
8217,أن
8218,ل
8219,ها
8220,تاريخا
8221,لغويا
8222,مختلفا
8223,.
8224,يعرف
8225,الجزء
8226,الشمالي
8227,من
8228,القوقاز
8229,ب
8230,اسم
8231,القوقاز
8232,الأمامي
8233,و
8234,الجزء
8235,الجنوبي
8236,ب
8237,اسم
8238,عبر
8239,القوقاز
8240,.
8241,الغلاف
8242,الجوي
8243,عبارة
8244,عن
8245,نظام
8246,فوضوي
8247,","
8248,يمكن
8249,ل
8250,تغييرات
8251,صغيرة
8252,جدا
8253,في
8254,جزء
8255,من
8256,هذا
8257,النظام
8258,أن
8259,تكبر
8260,و
8261,يكون
8262,ل
8263,ها
8264,تأثيرات
8265,كبيرة
8266,على
8267,النظام
8268,ك
8269,كل
8270,.
8271,أثناء
8272,هطول
8273,الأمطار
8274,","
8275,تمتص
8276,قطرات
8277,الماء
8278,ثاني
8279,أكسيد
8280,الكربون
8281,من
8282,الجو
8283,المحيط
8284,و
8285,تفكك
8286,ه
8287,.
8288,أحد
8289,الأمثلة
8290,الأخيرة
8291,على
8292,التحكم
8293,ب
8294,الطقس
8295,كانت
8296,استعدادات
8297,الصين
8298,من
8299,أجل
8300,الألعاب
8301,الأولمبية
8302,الصيفية
8303,ل
8304,عام
8305,2008
8306,.
8307,شكلت
8308,ها
8309,قوى
8310,الصفائح
8311,التكتونية
8312,الأرضية
8313,التي
8314,كونت
8315,الصدع
8316,الشرق
8317,أفريقي
8318,","
8319,ل
8320,تصبح
8321,شرق
8322,أفريقيا
8323,موطن
8324,جبل
8325,كليمنجارو
8326,و
8327,جبل
8328,كينيا
8329,","
8330,أطول
8331,قمتين
8332,في
8333,أفريقيا
8334,.
8335,و
8336,قد
8337,نشر
8338,المذكورون
8339,أيضا
8340,الإسلام
8341,في
8342,الحزام
8343,الساحلي
8344,","
8345,غير
8346,أن
8347,غالبية
8348,البانتو
8349,لم
8350,يحتكوا
8351,ب
8352,الإسلام
8353,قط
8354,و
8355,ظلوا
8356,أتباعا
8357,ل
8358,لديانات
8359,الأفريقية
8360,التقليدية
8361,.
8362,دمجت
8363,فرنسا
8364,الاقتصاد
8365,الكاميروني
8366,ب
8367,الاقتصاد
8368,الفرنسي
8369,و
8370,حسنت
8371,البنية
8372,التحتية
8373,من
8374,خلال
8375,الاستثمارات
8376,الكبيرة
8377,و
8378,العمال
8379,المهرة
8380,","
8381,معدلة
8382,نظام
8383,السخرة
8384,.
8385,في
8386,1
8387,تشرين
8388,الأول
8389,من
8390,عام
8391,1961
8392,","
8393,اتحدت
8394,الكاميرون
8395,الجنوبية
8396,البريطانية
8397,سابقا
8398,مع
8399,الكاميرون
8400,الفرنسية
8401,و
8402,تشكلت
8403,جمهورية
8404,الكاميرون
8405,الاتحادية
8406,.
8407,خلص
8408,تقرير
8409,وزارة
8410,العمل
8411,الخاص
8412,ب
8413,أسوأ
8414,أشكال
8415,عمالة
8416,الأطفال
8417,إلى
8418,أن
8419,56
8420,%
8421,من
8422,الأطفال
8423,الذين
8424,تتراوح
8425,أعمار
8426,هم
8427,بين
8428,الخامسة
8429,و
8430,الرابعة
8431,عشرة
8432,كانوا
