,tag_name
7586,NOUN
7587,NOUN
7588,ADP
7589,NOUN
7590,VERB
7591,PRON
7592,NOUN
7593,NOUN
7594,ADP
7595,NOUN
7596,NOUN
7597,ADP
7598,PRON
7599,VERB
7600,ADP
7601,NOUN
7602,PRON
7603,PUNCT
7604,PART
7605,PRON
7606,ADJ
7607,ADP
7608,NOUN
7609,PUNCT
7610,ADP
7611,VERB
7612,NOUN
7613,ADJ
7614,ADP
7615,NOUN
7616,CCONJ
7617,NOUN
7618,CCONJ
7619,NOUN
7620,NOUN
7621,CCONJ
7622,NOUN
7623,CCONJ
7624,NOUN
7625,CCONJ
7626,NOUN
7627,CCONJ
7628,NOUN
7629,CCONJ
7630,NOUN
7631,PUNCT
7632,ADP
7633,ADJ
7634,NOUN
7635,ADJ
7636,PUNCT
7637,VERB
7638,NOUN
7639,PROPN
7640,ADJ
7641,PRON
7642,VERB
7643,NOUN
7644,ADJ
7645,ADP
7646,PROPN
7647,PUNCT
7648,PART
7649,VERB
7650,NOUN
7651,PROPN
7652,PROPN
7653,ADJ
7654,ADJ
7655,ADJ
7656,ADP
7657,NOUN
7658,NUM
7659,PUNCT
7660,PART
7661,NOUN
7662,PRON
7663,PROPN
7664,PROPN
7665,ADP
7666,PROPN
7667,ADJ
7668,CCONJ
7669,NOUN
7670,PROPN
7671,ADP
7672,PROPN
7673,ADJ
7674,PUNCT
7675,NOUN
7676,PROPN
7677,VERB
7678,NOUN
7679,PROPN
7680,CCONJ
7681,NOUN
7682,PROPN
7683,CCONJ
7684,NOUN
7685,ADJ
7686,ADP
7687,NOUN
7688,PROPN
7689,PROPN
7690,PUNCT
7691,ADP
7692,NOUN
7693,ADP
7694,NOUN
7695,ADJ
7696,PRON
7697,NOUN
7698,ADJ
7699,ADJ
7700,ADP
7701,NOUN
7702,PROPN
7703,PROPN
7704,PUNCT
7705,PROPN
7706,PUNCT
7707,VERB
7708,NOUN
7709,NOUN
7710,PROPN
7711,ADJ
7712,ADP
7713,NOUN
7714,ADJ
7715,ADP
7716,NOUN
7717,PUNCT
7718,PART
7719,PRON
7720,AUX
7721,VERB
7722,ADP
7723,NOUN
7724,NOUN
7725,ADP
7726,PROPN
7727,PUNCT
7728,ADP
7729,NOUN
7730,ADJ
7731,ADP
7732,NOUN
7733,PRON
7734,AUX
7735,VERB
7736,ADP
7737,NOUN
7738,ADP
7739,NOUN
7740,ADJ
7741,PROPN
7742,PUNCT
7743,AUX
7744,PROPN
7745,VERB
7746,SCONJ
7747,NOUN
7748,ADJ
7749,VERB
7750,ADP
7751,NOUN
7752,PROPN
7753,ADP
7754,NOUN
7755,NOUN
7756,ADP
7757,PROPN
7758,PUNCT
7759,VERB
7760,NOUN
7761,ADJ
7762,PROPN
7763,CCONJ
7764,NOUN
7765,ADJ
7766,ADJ
7767,CCONJ
7768,NOUN
7769,PUNCT
7770,ADP
7771,NOUN
7772,NOUN
7773,PUNCT
7774,CCONJ
7775,ADP
7776,NOUN
7777,NUM
7778,CCONJ
7779,NUM
7780,ADP
7781,PUNCT
7782,NOUN
7783,PUNCT
7784,VERB
7785,NOUN
7786,ADJ
7787,PROPN
7788,ADJ
7789,ADP
7790,NOUN
7791,ADJ
7792,CCONJ
7793,VERB
7794,NOUN
7795,PRON
7796,ADP
7797,AUX
7798,NOUN
7799,ADJ
7800,ADP
7801,PROPN
7802,ADJ
7803,ADJ
7804,PUNCT
7805,VERB
7806,NOUN
7807,ADJ
7808,ADJ
7809,NOUN
7810,NOUN
7811,ADP
7812,NOUN
7813,ADJ
7814,PUNCT
7815,NOUN
7816,ADP
7817,PRON
7818,PUNCT
7819,VERB
7820,NOUN
7821,NOUN
7822,ADJ
7823,ADP
7824,NOUN
7825,ADJ
7826,CCONJ
7827,ADJ
7828,PUNCT
7829,ADV
7830,NUM
7831,VERB
7832,ADJ
7833,NOUN
7834,NOUN
7835,ADJ
7836,PUNCT
7837,PROPN
7838,PROPN
7839,PUNCT
7840,NOUN
7841,PRON
7842,PUNCT
7843,PROPN
7844,PROPN
7845,PUNCT
7846,ADV
7847,NUM
7848,PUNCT
7849,AUX
7850,ADJ
7851,NOUN
7852,NOUN
7853,ADV
7854,NUM
7855,PRON
7856,PROPN
7857,PROPN
7858,PUNCT
7859,ADP
7860,NOUN
7861,PROPN
7862,PROPN
7863,PUNCT
7864,ADP
7865,PROPN
7866,ADP
7867,NOUN
7868,NUM
7869,PUNCT
7870,VERB
7871,NOUN
7872,ADP
7873,PROPN
7874,CCONJ
7875,PROPN
7876,PUNCT
7877,PART
7878,PRON
7879,VERB
7880,ADP
7881,NOUN
7882,ADJ
7883,ADJ
7884,ADP
7885,PROPN
7886,PUNCT
7887,VERB
7888,NOUN
7889,ADJ
7890,ADP
7891,NOUN
7892,ADP
7893,NOUN
7894,ADP
7895,NOUN
7896,ADP
7897,NOUN
7898,PUNCT
7899,PART
7900,PRON
7901,VERB
7902,NOUN
7903,ADJ
7904,NOUN
7905,ADP
7906,NUM
7907,NOUN
7908,PUNCT
7909,VERB
7910,NOUN
7911,NOUN
7912,ADJ
7913,VERB
7914,NOUN
7915,CCONJ
7916,VERB
7917,NOUN
7918,PUNCT
7919,VERB
7920,NOUN
7921,ADJ
7922,ADP
7923,NOUN
7924,NOUN
7925,NOUN
7926,NOUN
7927,PROPN
7928,PUNCT
7929,ADP
7930,PRON
7931,PUNCT
7932,ADV
7933,NOUN
7934,ADJ
7935,ADP
7936,NOUN
7937,CCONJ
7938,NOUN
7939,ADP
7940,PROPN
7941,ADJ
7942,CCONJ
7943,PROPN
7944,CCONJ
7945,PROPN
7946,PUNCT
7947,NOUN
7948,PROPN
7949,PRON
7950,ADJ
7951,NOUN
7952,ADP
7953,ADP
7954,DET
7955,NOUN
7956,NOUN
7957,ADJ
7958,PUNCT
7959,ADP
7960,NOUN
7961,ADP
7962,SCONJ
7963,NOUN
7964,NOUN
7965,ADJ
7966,VERB
7967,ADV
7968,ADP
7969,NOUN
7970,ADJ
7971,ADP
7972,NOUN
7973,PUNCT
7974,VERB
7975,NOUN
7976,NOUN
7977,ADP
7978,NOUN
7979,NOUN
7980,ADJ
7981,ADJ
7982,NOUN
7983,ADP
7984,PRON
7985,NOUN
7986,ADV
7987,NUM
7988,PUNCT
7989,NOUN
7990,ADJ
7991,NOUN
7992,VERB
7993,ADP
7994,NOUN
7995,ADJ
7996,CCONJ
7997,VERB
7998,ADP
7999,DET
8000,NOUN
8001,PUNCT
8002,ADJ
8003,NOUN
8004,NOUN
8005,NOUN
8006,ADP
8007,NOUN
8008,PUNCT
8009,VERB
8010,NOUN
8011,ADJ
8012,ADP
8013,NOUN
8014,ADJ
8015,CCONJ
8016,NOUN
8017,ADJ
8018,ADJ
8019,ADP
8020,PROPN
8021,ADP
8022,NOUN
8023,NOUN
8024,ADP
8025,ADP
8026,VERB
8027,ADP
8028,PRON
8029,NOUN
8030,ADP
8031,NOUN
8032,ADJ
8033,ADJ
8034,PUNCT
8035,ADP
8036,NOUN
8037,NOUN
8038,ADJ
8039,PUNCT
8040,VERB
8041,PROPN
8042,ADJ
8043,ADP
8044,NOUN
8045,PRON
8046,VERB
8047,ADV
8048,ADP
8049,PROPN
8050,ADJ
8051,ADJ
8052,CCONJ
8053,PROPN
8054,ADP
8055,NOUN
8056,NOUN
8057,PROPN
8058,CCONJ
8059,NOUN
8060,ADP
8061,PROPN
8062,ADJ
8063,PUNCT
8064,ADP
8065,NOUN
8066,NUM
8067,ADJ
8068,PUNCT
8069,VERB
8070,PRON
8071,NOUN
8072,PROPN
8073,ADJ
8074,ADP
8075,NOUN
8076,NOUN
8077,PROPN
8078,PUNCT
8079,PROPN
8080,ADJ
8081,PUNCT
8082,PUNCT
8083,NOUN
8084,ADJ
8085,AUX
8086,PROPN
8087,ADJ
8088,PUNCT
8089,NOUN
8090,PART
8091,ADP
8092,NUM
8093,PUNCT
8094,NUM
8095,PUNCT
8096,PUNCT
8097,VERB
8098,PROPN
8099,ADJ
8100,PROPN
8101,CCONJ
8102,VERB
8103,PROPN
8104,ADJ
8105,ADP
8106,NOUN
8107,NOUN
8108,PRON
8109,PROPN
8110,PRON
8111,VERB
8112,NOUN
8113,PROPN
8114,PUNCT
8115,ADP
8116,NOUN
8117,ADP
8118,PRON
8119,PUNCT
8120,VERB
8121,NOUN
8122,ADJ
8123,NOUN
8124,NOUN
8125,NOUN
8126,CCONJ
8127,NOUN
8128,ADJ
8129,PUNCT
8130,ADP
8131,NOUN
8132,ADP
8133,SCONJ
8134,PROPN
8135,AUX
8136,ADJ
8137,ADV
8138,ADP
8139,PROPN
8140,ADP
8141,NOUN
8142,ADJ
8143,PUNCT
8144,NUM
8145,PUNCT
8146,PUNCT
8147,AUX
8148,NOUN
8149,NOUN
8150,ADJ
8151,ADP
8152,NOUN
8153,ADJ
8154,ADJ
8155,ADV
8156,CCONJ
8157,NOUN
8158,ADP
8159,PRON
8160,ADJ
8161,PUNCT
8162,PART
8163,PART
8164,ADV
8165,NOUN
8166,ADJ
8167,ADP
8168,NOUN
8169,ADJ
8170,PUNCT
8171,CCONJ
8172,PART
8173,VERB
8174,ADP
8175,NOUN
8176,ADJ
8177,PUNCT
8178,CCONJ
8179,VERB
8180,ADP
8181,NOUN
8182,ADP
8183,PROPN
8184,CCONJ
8185,ADP
8186,NOUN
8187,NOUN
8188,ADP
8189,PROPN
8190,PUNCT
8191,VERB
8192,NOUN
8193,NOUN
8194,ADJ
8195,NOUN
8196,ADP
8197,NOUN
8198,ADJ
8199,CCONJ
8200,NOUN
8201,PROPN
8202,ADJ
8203,PUNCT
8204,ADP
8205,PRON
8206,PART
8207,ADJ
8208,ADP
8209,NOUN
8210,PROPN
8211,ADJ
8212,PUNCT
8213,PART
8214,PRON
8215,VERB
8216,ADP
8217,SCONJ
8218,ADP
8219,PRON
8220,NOUN
8221,ADJ
8222,ADJ
8223,PUNCT
8224,VERB
8225,NOUN
8226,ADJ
8227,ADP
8228,PROPN
8229,ADP
8230,NOUN
8231,PROPN
8232,ADJ
8233,CCONJ
8234,NOUN
8235,ADJ
8236,ADP
8237,NOUN
8238,ADP
8239,PROPN
8240,PUNCT
8241,NOUN
8242,ADJ
8243,NOUN
8244,ADP
8245,NOUN
8246,ADJ
8247,PUNCT
8248,VERB
8249,ADP
8250,NOUN
8251,ADJ
8252,ADV
8253,ADP
8254,NOUN
8255,ADP
8256,PRON
8257,NOUN
8258,ADP
8259,VERB
8260,CCONJ
8261,VERB
8262,ADP
8263,PRON
8264,NOUN
8265,ADJ
8266,ADP
8267,NOUN
8268,ADP
8269,NOUN
8270,PUNCT
8271,ADP
8272,NOUN
8273,NOUN
8274,PUNCT
8275,VERB
8276,NOUN
8277,NOUN
8278,ADJ
8279,NOUN
8280,NOUN
8281,ADP
8282,NOUN
8283,ADJ
8284,CCONJ
8285,VERB
8286,PRON
8287,PUNCT
8288,DET
8289,NOUN
8290,ADJ
8291,ADP
8292,NOUN
8293,ADP
8294,NOUN
8295,AUX
8296,NOUN
8297,PROPN
8298,ADP
8299,NOUN
8300,PROPN
8301,ADJ
8302,ADJ
8303,ADP
8304,NOUN
8305,NUM
8306,PUNCT
8307,VERB
8308,PRON
8309,NOUN
8310,NOUN
8311,ADJ
8312,ADJ
8313,PRON
8314,VERB
8315,NOUN
8316,NOUN
8317,ADJ
8318,PUNCT
8319,ADP
8320,VERB
8321,PROPN
8322,PROPN
8323,NOUN
8324,PROPN
8325,PROPN
8326,CCONJ
8327,PROPN
8328,PROPN
8329,PUNCT
8330,ADJ
8331,NOUN
8332,ADP
8333,PROPN
8334,PUNCT
8335,PART
8336,PART
8337,VERB
8338,NOUN
8339,ADV
8340,PROPN
8341,ADP
8342,NOUN
8343,ADJ
8344,PUNCT
8345,PART
8346,SCONJ
8347,NOUN
8348,NOUN
8349,PART
8350,VERB
8351,ADP
8352,PROPN
8353,ADV
8354,CCONJ
8355,VERB
8356,NOUN
8357,ADP
8358,NOUN
8359,ADJ
8360,ADJ
8361,PUNCT
8362,VERB
8363,PROPN
8364,NOUN
8365,ADJ
8366,ADP
8367,NOUN
8368,ADJ
8369,CCONJ
8370,VERB
8371,NOUN
8372,ADJ
8373,ADP
8374,ADP
8375,NOUN
8376,ADJ
8377,CCONJ
8378,NOUN
8379,ADJ
8380,PUNCT
8381,ADJ
8382,NOUN
8383,NOUN
8384,PUNCT
8385,ADP
8386,NUM
8387,PROPN
8388,ADJ
8389,ADP
8390,NOUN
8391,NUM
8392,PUNCT
8393,VERB
8394,PROPN
8395,ADJ
8396,ADJ
8397,ADV
8398,ADP
8399,NOUN
8400,ADJ
8401,CCONJ
8402,VERB
8403,PROPN
8404,PROPN
8405,ADJ
8406,PUNCT
8407,VERB
8408,NOUN
8409,PROPN
8410,PROPN
8411,ADJ
8412,ADP
8413,ADJ
8414,NOUN
8415,NOUN
8416,NOUN
8417,ADP
8418,SCONJ
8419,NUM
8420,SYM
8421,ADP
8422,NOUN
8423,PRON
8424,VERB
8425,NOUN
8426,PRON
8427,ADP
8428,ADJ
8429,CCONJ
8430,ADJ
8431,NUM
8432,AUX
8433,NOUN
8434,ADJ
8435,CCONJ
8436,SCONJ
8437,ADV
8438,NUM
8439,SYM
8440,ADP
8441,NOUN
8442,PRON
8443,VERB
8444,NOUN
8445,PRON
8446,ADP
8447,ADJ
8448,CCONJ
8449,ADJ
8450,NUM
8451,VERB
8452,PART
8453,ADP
8454,NOUN
8455,CCONJ
8456,NOUN
8457,PUNCT
8458,NOUN
8459,NOUN
8460,ADJ
8461,ADP
8462,NOUN
8463,PROPN
8464,ADJ
8465,PRON
8466,VERB
8467,PRON
8468,ADP
8469,NOUN
8470,PUNCT
8471,ADP
8472,ADP
8473,NOUN
8474,ADJ
8475,NOUN
8476,PUNCT
8477,PART
8478,ADP
8479,PROPN
8480,CCONJ
8481,PROPN
8482,ADP
8483,NOUN
8484,NUM
8485,VERB
8486,NOUN
8487,NOUN
8488,NOUN
8489,PUNCT
8490,VERB
8491,NOUN
8492,ADP
8493,NOUN
8494,ADJ
8495,ADP
8496,NOUN
8497,PROPN
8498,ADJ
8499,PUNCT
8500,CCONJ
8501,VERB
8502,ADJ
8503,ADP
8504,NOUN
8505,ADJ
8506,ADP
8507,NOUN
8508,PRON
8509,ADP
8510,NOUN
8511,PUNCT
8512,PART
8513,NOUN
8514,NOUN
8515,NOUN
8516,CCONJ
8517,NOUN
8518,CCONJ
8519,NOUN
8520,ADP
8521,NOUN
8522,ADP
8523,NOUN
8524,PUNCT
8525,ADP
8526,NOUN
8527,NOUN
8528,CCONJ
8529,PART
8530,PRON
8531,ADP
8532,NOUN
8533,ADJ
8534,PUNCT
8535,ADP
8536,NOUN
8537,ADP
8538,NOUN
8539,ADP
8540,NOUN
8541,PUNCT
8542,ADP
8543,NOUN
8544,NOUN
8545,PRON
8546,ADP
8547,NOUN
8548,CCONJ
8549,NOUN
8550,CCONJ
8551,NOUN
8552,ADJ
8553,PUNCT
8554,VERB
8555,NOUN
8556,ADJ
8557,ADP
8558,PROPN
8559,ADJ
8560,ADP
8561,SCONJ
8562,VERB
8563,ADP
8564,PRON
8565,NOUN
8566,CCONJ
8567,NOUN
8568,ADJ
8569,ADP
8570,NOUN
8571,PRON
8572,PUNCT
8573,ADP
8574,ADJ
8575,NOUN
8576,ADJ
8577,ADP
8578,PROPN
8579,ADJ
8580,ADJ
8581,VERB
8582,NOUN
8583,ADJ
8584,ADP
8585,NOUN
8586,PRON
8587,ADJ
8588,CCONJ
8589,NOUN
8590,ADJ
8591,PUNCT
8592,CCONJ
8593,PART
8594,VERB
8595,NOUN
8596,ADP
8597,PRON
8598,NOUN
8599,PROPN
8600,ADJ
8601,ADP
8602,NOUN
8603,ADJ
8604,PUNCT
8605,ADV
8606,PUNCT
8607,ADP
8608,VERB
8609,PROPN
8610,PROPN
8611,ADJ
8612,PUNCT
8613,AUX
8614,NOUN
8615,VERB
8616,ADP
8617,PROPN
8618,ADJ
8619,ADP
8620,NOUN
8621,PRON
8622,PUNCT
8623,PROPN
8624,PROPN
8625,PUNCT
8626,CCONJ
8627,PUNCT
8628,PROPN
8629,PRON
8630,PUNCT
8631,PUNCT
8632,PROPN
8633,PRON
8634,NOUN
8635,ADJ
8636,ADJ
8637,ADP
8638,NOUN
8639,ADJ
8640,ADJ
8641,VERB
8642,ADP
8643,NOUN
8644,ADP
8645,NOUN
8646,PROPN
8647,ADP
8648,PROPN
8649,PUNCT
8650,CCONJ
8651,VERB
8652,ADP
8653,NOUN
8654,PROPN
8655,PUNCT
8656,ADP
8657,NOUN
8658,PUNCT
8659,VERB
8660,NOUN
8661,ADV
8662,ADP
8663,NOUN
8664,ADJ
8665,PUNCT
8666,ADP
8667,NOUN
8668,ADJ
8669,PUNCT
8670,ADV
8671,PART
8672,AUX
8673,NOUN
8674,NOUN
8675,ADJ
8676,ADJ
8677,PUNCT
8678,AUX
8679,VERB
8680,NOUN
8681,ADJ
8682,ADP
8683,NOUN
8684,CCONJ
8685,NOUN
8686,NOUN
8687,CCONJ
8688,NOUN
8689,PUNCT
8690,NOUN
8691,NOUN
8692,ADJ
8693,PUNCT
8694,PUNCT
8695,PART
8696,NOUN
8697,PART
8698,NOUN
8699,ADJ
8700,PUNCT
8701,ADP
8702,VERB
8703,NOUN
8704,PUNCT
8705,AUX
8706,NOUN
8707,ADV
8708,PART
8709,VERB
8710,ADP
8711,NOUN
8712,DET
8713,NOUN
8714,NOUN
8715,PUNCT
8716,VERB
8717,NOUN
8718,NOUN
8719,ADP
8720,NOUN
8721,NOUN
8722,ADP
8723,NOUN
8724,NOUN
8725,ADJ
8726,ADP
8727,PROPN
8728,CCONJ
8729,PROPN
8730,ADP
8731,NOUN
8732,ADJ
8733,PUNCT
8734,ADP
8735,ADV
8736,VERB
8737,NOUN
8738,ADJ
8739,ADP
8740,PROPN
8741,ADP
8742,ADP
8743,NOUN
8744,ADJ
8745,ADJ
8746,PUNCT
8747,VERB
8748,PRON
8749,NOUN
8750,ADP
8751,NOUN
8752,NOUN
8753,ADP
8754,NOUN
8755,ADJ
8756,PUNCT
8757,ADJ
8758,PUNCT
8759,CCONJ
8760,VERB
8761,DET
8762,NOUN
8763,ADJ
8764,ADV
8765,ADP
8766,NOUN
8767,NOUN
8768,PUNCT
8769,PART
8770,VERB
8771,PRON
8772,ADP
8773,NOUN
8774,ADP
8775,NOUN
8776,ADJ
8777,ADP
8778,NOUN
8779,ADJ
8780,PUNCT
8781,CCONJ
8782,VERB
8783,NOUN
8784,NOUN
8785,NOUN
8786,NOUN
8787,ADJ
8788,NOUN
8789,ADP
8790,PROPN
8791,ADP
8792,NOUN
8793,ADJ
8794,ADP
8795,NOUN
8796,NOUN
8797,NOUN
8798,NOUN
8799,ADJ
8800,PUNCT
8801,VERB
8802,NOUN
8803,NOUN
8804,NOUN
8805,ADP
8806,NOUN
8807,ADP
8808,NOUN
8809,ADJ
8810,ADJ
8811,PRON
8812,AUX
8813,VERB
8814,NOUN
8815,NOUN
8816,PUNCT
8817,CCONJ
8818,VERB
8819,PROPN
8820,PROPN
8821,PROPN
8822,ADV
8823,ADP
8824,NOUN
8825,PRON
8826,PUNCT
8827,PART
8828,VERB
8829,PROPN
8830,ADP
8831,NOUN
8832,NOUN
8833,ADP
8834,PRON
8835,NOUN
8836,PUNCT
8837,VERB
8838,NOUN
8839,NOUN
8840,ADJ
8841,ADP
8842,PROPN
8843,ADP
8844,ADV
8845,NUM
8846,NUM
8847,NOUN
8848,ADV
8849,NUM
8850,PUNCT
8851,VERB
8852,NOUN
8853,ADJ
8854,ADP
8855,PROPN
8856,PROPN
8857,ADP
8858,PROPN
8859,PUNCT
8860,NOUN
8861,PROPN
8862,PUNCT
8863,PUNCT
8864,ADP
8865,ADP
8866,SCONJ
8867,NOUN
8868,ADJ
8869,ADP
8870,NOUN
8871,ADJ
8872,ADP
8873,NOUN
8874,PROPN
8875,PART
8876,VERB
8877,ADP
8878,PROPN
8879,PUNCT
8880,PROPN
8881,PROPN
8882,PUNCT
8883,PUNCT
8884,NOUN
8885,ADJ
8886,ADV
8887,ADP
8888,ADP
8889,VERB
8890,PRON
8891,NOUN
8892,ADV
8893,NOUN
8894,ADP
8895,PROPN
8896,ADJ
8897,PUNCT
8898,PART
8899,VERB
8900,ADP
8901,NOUN
8902,ADJ
8903,ADP
8904,NOUN
8905,ADP
8906,ADP
8907,ADJ
8908,NOUN
8909,PRON
8910,PART
8911,ADJ
8912,ADP
8913,NOUN
8914,PUNCT
8915,VERB
8916,NOUN
8917,PROPN
8918,ADP
8919,NOUN
8920,ADJ
8921,CCONJ
8922,VERB
8923,ADP
8924,NOUN
8925,ADJ
8926,ADJ
8927,PUNCT
8928,ADJ
8929,CCONJ
8930,ADJ
8931,AUX
8932,NOUN
8933,PROPN
8934,PRON
8935,VERB
8936,ADP
8937,PROPN
8938,PROPN
8939,PUNCT
8940,ADP
8941,NOUN
8942,NOUN
8943,VERB
8944,NOUN
8945,PART
8946,ADP
8947,VERB
8948,PROPN
8949,PART
8950,VERB
8951,ADP
8952,PROPN
8953,ADP
8954,PROPN
8955,VERB
8956,NOUN
8957,CCONJ
8958,ADP
8959,NOUN
8960,VERB
8961,ADP
8962,PRON
8963,PUNCT
8964,VERB
8965,NOUN
8966,NOUN
8967,ADJ
8968,ADP
8969,NOUN
8970,ADP
8971,PROPN
8972,NOUN
8973,NOUN
8974,NOUN
8975,PRON
8976,VERB
8977,ADP
8978,PRON
8979,NOUN
8980,PUNCT
8981,ADP
8982,NOUN
8983,ADP
8984,NOUN
8985,PUNCT
8986,VERB
8987,NOUN
8988,NOUN
8989,ADJ
8990,ADP
8991,NOUN
8992,NOUN
8993,ADJ
8994,PUNCT
8995,ADP
8996,NOUN
8997,ADP
8998,NOUN
8999,CCONJ
9000,ADP
9001,NOUN
9002,ADP
9003,NOUN
9004,PUNCT
9005,AUX
9006,NOUN
9007,ADJ
9008,ADP
9009,PROPN
9010,VERB
9011,ADP
9012,PRON
9013,ADP
9014,NOUN
9015,ADJ
9016,ADP
9017,NOUN
9018,PRON
9019,ADJ
9020,PUNCT
9021,ADV
9022,PART
9023,AUX
9024,VERB
9025,NOUN
9026,ADP
9027,NOUN
9028,NOUN
9029,PROPN
9030,CCONJ
9031,PROPN
9032,NOUN
9033,NOUN
9034,NOUN
9035,ADP
9036,NOUN
9037,NOUN
9038,ADP
9039,NOUN
9040,DET
9041,NOUN
9042,PUNCT
9043,VERB
9044,NOUN
9045,PROPN
9046,NOUN
9047,ADJ
9048,ADJ
9049,ADP
9050,NOUN
9051,NOUN
9052,CCONJ
9053,NOUN
9054,CCONJ
9055,NOUN
9056,ADJ
9057,PUNCT
9058,ADP
9059,NOUN
9060,ADP
9061,SCONJ
9062,NOUN
9063,PRON
9064,VERB
9065,NUM
9066,SYM
9067,ADV
9068,ADP
9069,NOUN
9070,PROPN
9071,PUNCT
9072,VERB
9073,NOUN
9074,PROPN
9075,PRON
9076,VERB
9077,ADP
9078,NUM
9079,SYM
9080,ADP
9081,NOUN
9082,ADP
9083,NOUN
9084,ADJ
9085,ADJ
9086,PUNCT
9087,ADP
9088,ADJ
9089,ADP
9090,NOUN
9091,ADJ
9092,PART
9093,ADP
9094,NOUN
9095,NOUN
9096,PUNCT
9097,VERB
9098,NOUN
9099,ADP
9100,PROPN
9101,ADP
9102,NUM
9103,ADP
9104,NUM
9105,ADP
9106,NOUN
9107,PRON
9108,ADP
9109,NOUN
9110,NOUN
9111,ADJ
9112,ADP
9113,NOUN
9114,PROPN
9115,PUNCT
9116,VERB
9117,NOUN
9118,NOUN
9119,ADP
9120,ADP
9121,ADJ
9122,ADP
9123,NUM
9124,NOUN
9125,NOUN
9126,ADJ
9127,VERB
9128,PRON
9129,VERB
9130,ADP
9131,NUM
9132,NOUN
9133,ADP
9134,NOUN
9135,PUNCT
9136,VERB
9137,NOUN
9138,ADJ
9139,ADJ
9140,ADP
9141,PROPN
9142,PUNCT
9143,ADP
9144,PROPN
9145,CCONJ
9146,PROPN
9147,CCONJ
9148,PROPN
9149,CCONJ
9150,PROPN
9151,CCONJ
9152,PROPN
9153,PUNCT
9154,DET
9155,PRON
9156,VERB
9157,ADP
9158,PROPN
9159,CCONJ
9160,VERB
9161,ADP
9162,NOUN
9163,ADJ
9164,ADP
9165,VERB
9166,ADP
9167,NOUN
9168,ADP
9169,PROPN
9170,PROPN
9171,CCONJ
9172,PROPN
9173,ADJ
9174,CCONJ
9175,PROPN
9176,ADJ
9177,CCONJ
9178,PROPN
9179,ADJ
9180,PUNCT
9181,VERB
9182,ADP
9183,NOUN
9184,PRON
9185,VERB
9186,NOUN
9187,NOUN
9188,NOUN
9189,NOUN
9190,CCONJ
9191,NOUN
9192,PUNCT
9193,VERB
9194,NOUN
9195,ADP
9196,NOUN
9197,NOUN
9198,ADP
9199,NOUN
9200,NOUN
9201,PRON
9202,ADP
9203,NOUN
9204,ADJ
9205,ADP
9206,NOUN
9207,PUNCT
9208,ADP
9209,PRON
9210,PART
9211,VERB
9212,ADV
9213,ADP
9214,NOUN
9215,CCONJ
9216,VERB
9217,ADP
9218,NOUN
9219,PUNCT
9220,PART
9221,VERB
9222,ADV
9223,ADP
9224,NOUN
9225,ADJ
9226,PUNCT
9227,VERB
9228,NOUN
9229,ADJ
9230,NOUN
9231,ADP
9232,NOUN
9233,NOUN
9234,NOUN
9235,PUNCT
9236,VERB
9237,NOUN
9238,ADJ
9239,PART
9240,VERB
9241,ADJ
9242,ADP
9243,NOUN
9244,PUNCT
9245,VERB
9246,NOUN
9247,PRON
9248,ADP
9249,NOUN
9250,ADJ
9251,ADV
9252,NUM
9253,PUNCT
9254,VERB
9255,NOUN
9256,CCONJ
9257,NOUN
9258,ADJ
9259,ADP
9260,NOUN
9261,PUNCT
9262,ADP
9263,NOUN
9264,SCONJ
9265,ADP
9266,PRON
9267,NOUN
9268,VERB
9269,ADV
9270,NUM
9271,ADP
9272,PUNCT
9273,NOUN
9274,ADV
9275,PUNCT
9276,ADP
9277,VERB
9278,NOUN
9279,ADV
9280,PUNCT
9281,ADP
9282,NOUN
9283,PRON
9284,VERB
9285,PRON
9286,NOUN
9287,ADP
9288,PROPN
9289,CCONJ
9290,PROPN
9291,PUNCT
9292,NOUN
9293,PROPN
9294,PROPN
9295,ADP
9296,NOUN
9297,CCONJ
9298,NOUN
9299,NOUN
9300,CCONJ
9301,NOUN
9302,PUNCT
9303,VERB
9304,NOUN
9305,NOUN
9306,ADJ
9307,ADP
9308,NOUN
9309,ADJ
9310,ADP
9311,NOUN
9312,NOUN
9313,ADP
9314,NOUN
9315,ADP
9316,NOUN
9317,ADJ
9318,ADP
9319,NOUN
9320,CCONJ
9321,NOUN
9322,CCONJ
9323,NOUN
9324,NOUN
9325,ADJ
9326,CCONJ
9327,NOUN
9328,NOUN
9329,CCONJ
9330,NOUN
9331,NOUN
9332,PUNCT
9333,ADP
9334,NOUN
9335,ADJ
9336,PUNCT
9337,PART
9338,PART
9339,NOUN
9340,ADJ
9341,ADJ
9342,ADP
9343,NOUN
9344,NOUN
9345,PART
9346,VERB
9347,ADP
9348,NOUN
9349,NOUN
9350,PRON
9351,NOUN
9352,PUNCT
9353,CCONJ
9354,PART
9355,VERB
9356,ADP
9357,NOUN
9358,PRON
9359,ADP
9360,ADJ
9361,PUNCT
9362,VERB
9363,ADP
9364,NOUN
9365,ADJ
9366,SCONJ
9367,VERB
9368,ADV
9369,ADP
9370,NOUN
9371,NOUN
9372,ADJ
9373,ADJ
9374,PUNCT
9375,ADP
9376,NOUN
9377,NOUN
9378,ADJ
9379,ADJ
9380,PUNCT
9381,VERB
9382,NOUN
9383,NOUN
9384,ADJ
9385,ADJ
9386,ADP
9387,NOUN
9388,ADJ
